dow,lake_name,between,degree
46005100,okamanpeedan,1044,1110
56006900,bear,6990,1111
29009100,seventh crow wing,3681,1112
44000100,roy,2915,1113
69027800,armstrong,258,1114
77013800,dower,8999,1115
29020800,bad axe,1756,1116
16080500,elbow,440,1117
18001600,rock,2859,1118
31020900,round,7405,1119
56030200,silver,3322,1120
87003000,wood,3342,1120
1005900,hay,3166,1122
77012800,horseshoe,2309,1123
1003800,remote,3179,1124
4034200,moose,5652,1125
1021300,edna,4574,1126
61002900,westport,1554,1127
6013800,east toqua,1670,1128
56060400,north ten mile,4406,1129
26018500,cottonwood,1450,1130
10001800,schutz,735,1131
82003000,long,787,1132
85001300,u.s. lock & dam #5a pool,75,1133
1020000,shovel,3771,1134
69079000,dark,1892,1135
11048300,swamp,1436,1136
69088500,coon,3539,1137
73003500,school section,3911,1138
86024200,wiegand,1138,1139
7009800,crystal,4901,1139
3043000,st. clair,1871,1141
18012300,lookout,3881,1142
69031600,big moose,643,1143
56037700,south turtle,4760,1144
27000100,snelling,753,1145
32002000,loon,1529,1146
27015800,holy name,1232,1147
2005700,neds,656,1148
73008600,knaus,2677,1149
13003500,north lindstrom,1107,1150
85001100,winona,1387,1151
56095000,olaf,2343,1152
3020100,rice,2938,1153
49002400,pierz,5282,1154
18000900,erskine,2187,1155
11038100,paquet,439,1156
18040700,east twin,1722,1157
40001000,dora,3865,1158
38059000,gull,1938,1159
1017900,hickory,1896,1160
30003500,florence,4869,1161
21005500,jessie,2922,1162
3040000,brandy,1613,1163
18035800,bass,1243,1164
31026800,round,4667,1165
1017600,little pine,3867,1166
56020100,long,1103,1167
73003800,carnelian,4097,1168
74002300,beaver,8108,1169
29021500,schoolcraft,3443,1170
18035900,star,1883,1171
15008300,peterson,1692,1172
38053900,cloquet,2832,1173
38039300,dumbbell,1205,1174
1004500,blackface,2137,1175
18016100,sebie,1790,1176
56035800,scalp,7406,1177
31089200,middle pigeon,4533,1178
18016400,nelson,1594,1179
42001400,cottonwood,849,1180
27004000,lake of the isles,638,1181
11017700,three island,3592,1182
31015400,hartley,4275,1183
18027100,daggett,1356,1184
49000500,peavy,4612,1185
31061300,little long,2625,1186
15002800,west four-legged,1706,1187
70009800,pleasant,3566,1188
29002500,ninth crow wing,2633,1189
29024700,moran,4558,1190
61003400,simon,3559,1191
61016200,malmedal,1303,1192
11036000,island,332,1193
56072400,beers,4916,1194
11011400,mitten,421,1195
18004800,partridge,3132,1196
3048600,pearl,3639,1197
4033100,dellwater,5984,1198
31023100,lawrence,4749,1199
11031300,lower sucker,647,1200
69085900,long,1250,1201
42004700,yankton,1370,1202
11021100,ruth,1010,1203
38006000,whitefish,951,1204
3033200,bass,5783,1205
18032900,garden,1439,1206
40012400,emily,2422,1207
11038700,little webb,5250,1208
9003500,little hanging horn,5330,1209
29010500,unnamed,551,1210
56020000,donalds,3268,1211
40003300,volney,6435,1212
69058900,astrid,1377,1213
31011200,lower panasa,3715,1214
27004800,hyland,2644,1215
31018300,five island,1197,1216
16022700,hungry jack,570,1217
69008500,fenske,2899,1218
16003400,south fowl,451,1219
56017800,ellingson,2885,1220
73001500,otter,1141,1221
18000200,long / tame fish,1876,1222
3035500,sauer,4566,1222
31075800,little bowstring,1252,1224
86028100,caroline,3214,1225
11045400,long,1814,1226
44002300,north twin,2272,1227
70002200,cleary,3090,1228
44009200,church,5508,1229
69032500,cummings,688,1230
40002000,greenleaf,3810,1231
11013300,swift,3441,1232
58013000,upper pine,8920,1233
11046000,jackpine,2903,1234
16025200,pike,288,1235
21005300,agnes,1763,1236
18006000,agate,1318,1237
69006100,one pine,1038,1238
81000300,st. olaf,6982,1239
11020200,silver,1359,1240
18031400,duck,3000,1241
31065700,jack the horse,6158,1242
31014100,shoal,4507,1243
4003100,big rice,659,1244
11027300,widow,3894,1245
66004700,hunt,7525,1245
2001300,baldwin,481,1247
21018700,william,1570,1248
18008300,carlson,389,1249
69069600,west twin,1874,1250
31002800,beauty,8066,1251
11016300,cooper,1115,1252
27018800,robina,863,1253
18005300,rice,5318,1254
60018900,cameron,2773,1255
69041200,comstock,1170,1256
30004400,little stanchfield,4531,1257
31037000,mckinney,1555,1258
69042000,south twin,4856,1259
31079100,peterson,3033,1260
69045500,little trout,675,1261
47015300,king,3593,1262
3052600,marshall,5591,1263
38004800,harriet,2494,1264
18023100,butterfield,3536,1265
11047700,little bass,2765,1266
46005200,bright,4334,1267
8001100,clear,5774,1268
38079200,horse,693,1269
38069100,august,1712,1270
61012600,mud,2872,1271
15010400,lone,3384,1272
1007700,rat,3693,1273
18034300,markee,339,1274
71015300,clear,2333,1275
1006000,sandy river,3794,1275
82011500,tanners,3575,1277
11001700,birch,3234,1278
15013100,jackson,3125,1279
32006900,round,593,1280
31092900,morph,1557,1281
31042400,burnt shanty,3188,1282
31056600,little jay gould,5003,1283
77003400,little swan,6814,1284
31021900,o'reilly,6172,1285
76007200,camp,4786,1286
69055300,bass,4830,1287
29017700,rice,2860,1288
4011000,little bass,537,1289
16045400,crescent,2044,1290
43007600,bear,7321,1291
11016800,mccarthey,3918,1292
69085600,carey,2204,1293
34007600,minnetaga,2004,1294
38004700,wilson,1132,1295
31029200,owen,1464,1296
32001800,fish,3278,1297
9004400,echo,2519,1298
34024500,west solomon,1698,1299
11022200,margaret,1019,1300
18022600,goodrich,3349,1301
38016100,fish,264,1302
38077800,south farm,731,1303
86006400,gilchrist,3836,1304
73023100,long,2710,1305
10008400,burandt,6690,1306
33001500,quamba,7260,1307
86019300,mary,9058,1308
2005900,deer,2429,1309
69021700,west robinson,1999,1310
42005200,rock,4162,1310
61009700,benson,1322,1312
15007500,rockstad,2760,1313
3047100,mission,1469,1314
56019300,ethel,7387,1315
46012100,cedar,1295,1316
82015300,sunset,3568,1317
73016800,big rice,2654,1318
21037500,christina,214,1319
44010800,sargent,5265,1320
21034300,long,2482,1321
16062900,sea gull,399,1322
47002600,long,6515,1323
69054400,dinham,5974,1324
77016000,cedar,3647,1325
77005000,mill,6985,1326
3028300,howe,7511,1327
47006100,willie,5407,1328
56078000,chautauqua,2459,1329
18034800,shaffer,286,1330
58010700,long,1941,1331
77004600,coal,6785,1332
31062000,caribou,5309,1333
31037300,hale,1459,1334
18036600,arrowhead,1541,1335
18006700,reno,4670,1336
18033500,mollie,1812,1337
56012600,nitche,2433,1338
31031700,larson,2096,1339
73015100,vails,4122,1340
11021800,upper gull,1831,1341
38063800,clearwater,2645,1341
16034400,bigsby,988,1343
15006100,mud,3155,1344
62005400,mccarron,3459,1345
73027300,mccormic,4677,1346
61004800,round,3314,1347
3036500,senical,401,1348
31045400,eagle,5378,1349
34003300,ella,7745,1350
3063100,stakke,547,1351
53002100,west graham,848,1352
18018000,lows,5572,1353
32002200,clear,2717,1354
69006300,bass,4435,1355
4000300,pug hole,206,1356
76014600,oliver,2419,1357
18035500,bertha,3886,1358
75009600,pomme de terre reservoir,911,1359
69091200,dewey,4793,1360
77001000,bass,3875,1361
18005000,portage,3375,1362
21021600,whiskey,6178,1363
18039800,roy,1059,1364
15003500,spike,1751,1365
43004800,bakers,1342,1366
29008100,wolf,4209,1367
69012900,spring,4044,1368
1020800,sunset,1986,1369
62008200,wabasso,1733,1370
56035500,wimer,1758,1371
41008900,shaokotan,1478,1372
3059500,nelson,1382,1373
72005000,high island,169,1374
11035300,beuber,4425,1375
5000700,mayhew,5138,1375
29017500,stony,566,1377
9002600,bob,5149,1378
14003000,fifteen,3220,1379
86007300,cedar,7763,1380
61003700,linka,6625,1381
11035600,rainy,2703,1382
2006500,fish,3527,1383
11034200,eagle,634,1384
38072900,wood,752,1385
4028600,manomin,2500,1385
31054000,clubhouse,3402,1387
11047900,muskrat,891,1388
4031500,kesagiagan,961,1388
82002100,long,4598,1390
69012800,briar,549,1391
73025800,george,4232,1392
38067400,east chub,1071,1393
62008300,silver,2629,1394
33003200,lewis,3948,1395
11046300,variety,4415,1396
17000700,bingham,2218,1397
44022300,aspinwall,2727,1398
31041300,burrows,4179,1399
1002200,island,2996,1400
46003000,budd,3258,1401
69027500,mud,7808,1402
11025700,island,4839,1403
69099400,west two rivers reservoir,812,1404
29021200,skunk,3759,1405
69005400,blueberry,4024,1406
75020300,gorder,5751,1407
16022800,bearskin,755,1408
58013700,bass,5443,1409
56040800,sewell,4572,1410
56043000,fiske,7088,1411
11027000,trillium,1199,1412
27016500,jubert,1131,1413
18032300,sorenson,700,1414
27015200,half moon,572,1415
56000500,west annalaide,3294,1416
17006000,talcot,1214,1417
56057000,bass,4698,1418
16003600,north fowl,673,1419
31005700,sherry,1782,1420
3035200,birch,2166,1421
4030700,sandy,2200,1422
11026100,mckeown,6629,1423
56035700,five,1231,1424
38072400,tofte,1943,1425
31000100,long,2485,1426
40005100,fish,7909,1427
56078300,wright,3035,1428
18009900,eagle,5846,1429
18007000,hamlet,4887,1430
69011300,big bear,3762,1431
31043800,sand,5200,1431
7005800,perch,5537,1433
40001400,sabre,3777,1434
31103900,unnamed,1579,1435
51002400,lime,2370,1436
26011100,patchen,980,1437
11039400,hovde,1566,1438
29031200,cedar,4822,1439
69088400,floodwood,1796,1440
4002200,webster,2918,1441
86017400,north,4011,1442
29004300,shingobee,1574,1443
69079900,clear,5344,1444
31080500,arrowhead,3891,1445
34020800,middle,3921,1446
70008700,fisher,1062,1447
69001100,pequaywan,479,1448
49013100,round,1516,1449
11035200,pickerel,2131,1449
18028500,big bird,8153,1451
31034900,antler,6633,1452
75001900,page,2458,1453
86006600,birch,5208,1454
29000700,island,1924,1455
46001400,willmert,3235,1456
18038800,love,1039,1457
86023800,nixon,3933,1458
34010500,kasota,1530,1459
10009300,oak,2063,1460
31094400,damon,2753,1461
11045100,goose,3123,1462
29009000,deer,4238,1463
31020100,rice,2042,1464
11001000,windy,4870,1465
69046100,shell,830,1466
2004500,golden,4488,1467
58007800,rush,1654,1468
16023900,poplar,1682,1469
69053600,morcom,7200,1470
18024600,greenwood,3346,1471
18020500,pickerel,2203,1472
4008500,swenson,745,1473
18007200,shirt,4568,1474
47018300,hope,6092,1475
31028400,raddison,6481,1476
18011200,wolf,2804,1477
11039600,diamond,871,1478
31015600,little bear,4837,1479
31078200,gunderson,6219,1480
38078400,newton,899,1481
69055000,section fourteen,2089,1482
18026900,island,8597,1483
56101400,hovland,1260,1484
69056500,esquagama,685,1485
27001800,hiawatha,751,1486
21026100,thorstad,1191,1487
7004700,george,6801,1488
62000400,pigs eye,1090,1489
56093100,tamarac,1399,1490
29023100,twenty,5726,1491
18052300,sagamore mine,567,1492
27010200,schmidt,1588,1493
3021600,winter,7714,1494
77002900,buck,3249,1495
87001600,curtis,7177,1495
18018400,rogers,3551,1497
18027000,hen,3126,1498
46004900,iowa,412,1499
1003400,horseshoe,4237,1500
69016100,wolf,989,1501
18030400,perch,3534,1502
31015000,scooty,4466,1503
3004800,coon,363,1504
69003000,white,3774,1505
31019700,battle,2405,1506
18016300,sullivan,1977,1507
56039000,long,6001,1508
38060000,three,982,1509
3064700,stinking,1267,1510
27003400,crystal,1700,1510
18019300,island,3276,1512
47000400,byron,7283,1513
29017200,stocking,2001,1514
73012600,anna,877,1515
4004300,lost,2321,1516
73013400,sand,1158,1517
3108800,unnamed,4614,1518
11026200,kid,1536,1519
38071500,triangle,1145,1520
3006900,unnamed,4434,1521
69019900,ed shave,2982,1522
11037400,larson,3553,1523
3000500,shipman,2357,1524
44000200,lone,4907,1525
62007500,island,1462,1526
26014800,long,2183,1527
49003600,sylvan,2952,1528
29029100,spider,504,1529
18002900,holt,5243,1529
38006600,t,2288,1531
77020100,little osakis,3731,1532
43010400,stahl's,7222,1533
4007600,long,916,1534
2001500,rondeau,904,1535
56001000,mary,3407,1535
18029900,sand,2056,1537
31053300,blandin,1002,1538
3026400,town,7168,1539
56025200,middle,3494,1540
11038400,long,2076,1541
15010800,pickerel,1009,1542
56080400,mud,2381,1543
49014000,cedar,5173,1544
56051700,east silent,4389,1545
2000900,reshanau,6014,1546
56082900,pebble,2079,1547
18005900,black,5517,1548
3035700,munson,6126,1549
75005600,swan,3408,1550
31060200,pughole,5557,1551
11031700,middle sucker,1234,1552
31078100,long,1238,1553
34032100,swenson,5825,1554
69022100,cummings,1080,1555
21030500,venus,3451,1555
69003600,salo,3728,1557
6009000,bentsen,1856,1558
29005900,horseshoe,2009,1559
11033200,hardy,3068,1560
86002200,steele,3848,1561
29001700,ham,5994,1562
3018200,south twin,4101,1563
3015600,ice cracking,1951,1564
69012300,lieung,1058,1565
11044900,north haynes,5030,1566
1007400,turner,994,1567
58002400,tamarack,3937,1567
83004000,long,7473,1569
86001000,wagner,3860,1570
69068600,stone,4948,1571
31011100,upper panasa,7172,1572
56078200,hoot,1709,1573
38061600,manomin,2306,1574
56036800,graham,5935,1575
6005000,otrey,833,1576
69076500,long,842,1577
26020400,graham,4740,1578
11032600,shafer,2556,1579
69049500,long,1611,1580
86014700,little eagle,5658,1581
18044400,hay,941,1582
1004600,ball bluff,2206,1583
3003500,boogun,2862,1584
31017500,buttonbox,2612,1585
26023500,mustinka river flowage,1829,1586
69077500,mcquade,1627,1587
85000200,u.s. lock & dam #6 pool,414,1588
69002300,indian,2576,1589
34061200,unnamed,8368,1589
73015600,becker,7538,1591
11028100,barnum,2647,1592
29002900,schroeder,790,1593
29011000,dead,5955,1594
56022200,mud,3510,1595
86012300,north twin,2600,1596
34035900,sunburg,1623,1597
3052800,gottenberg,2126,1597
69041900,north twin,1489,1599
82013000,long,2059,1600
53002000,east graham,3274,1601
18044100,huntington mine,1826,1602
11000600,morrison,4828,1603
18016600,mud,1973,1604
38070400,turtle,1397,1605
42000200,school grove,3115,1606
18044000,"mahnomen, alstead & arco",4048,1607
31019200,nashwauk,3987,1608
31079300,big too much,2937,1609
11017000,hunter,5082,1610
69079300,fourteen,1508,1611
11036600,brockway,2608,1612
38061900,newfound,2129,1613
31026600,long,8468,1614
15014000,second,2017,1615
69018100,slim,1904,1616
69041400,markham,2053,1617
21013600,indian,7401,1618
11009400,tidd,4780,1619
21014200,elk,2925,1620
16036500,clara,1468,1621
18018600,perry,7348,1621
31022700,holman,4915,1623
69044600,bass,1149,1624
3029100,rice,2011,1625
3026900,five,2514,1626
29010600,unnamed,583,1627
6010200,thielke,2649,1628
69055600,lost,7554,1629
18030900,fawn,1184,1630
38066400,dunnigan,1339,1630
44024200,beaulieu,4412,1632
61004300,goose,4888,1633
29000200,mow,1680,1634
21018400,brandon,1129,1635
77008000,hayden,8162,1636
29001500,williams,681,1637
16038400,tait,1726,1638
2002200,island,3069,1639
86021300,henshaw,7650,1640
61012800,strandness,2031,1641
38057300,gegoka,2720,1641
86006900,long,6629,1643
56076100,little pelican,3109,1644
77002500,pepin,7831,1645
18028800,ox,6265,1646
18030700,campbell,2723,1647
56030300,molly stark,3243,1648
38044300,bog,4608,1649
16034800,brule,80,1650
56051900,west silent,1734,1651
61003200,alice,3434,1652
18043500,manuel mine,2941,1653
16038300,bouder,2484,1654
3009500,kansas,2696,1655
11028900,cedar,3189,1656
31057000,long,3958,1657
11000900,little thunder,4995,1658
56033700,ceynowa,614,1659
29030700,diamond,4297,1660
31020600,mud,3857,1661
31031800,coon,1785,1662
56006500,nelson,3717,1663
11046600,fifth,939,1664
16040600,homer,1694,1665
18005100,esden,1809,1666
11008700,knight,7691,1667
10009400,mud,6614,1668
3018000,north twin,2378,1669
16004500,kimball,5899,1670
27012800,hayden,270,1671
31065400,burns,3271,1672
32002400,little spirit,4899,1673
22007400,bass,3182,1674
11038200,boss,1064,1675
34005100,wheeler,8633,1675
3034300,gooseberry,5904,1677
86011600,birch,7520,1678
56030600,elbow,6133,1679
66003200,union,1719,1680
86017000,twin,5663,1681
3009200,basswood,3071,1682
69022000,crab,885,1683
69038100,buck,1245,1684
1018100,blue,1235,1685
1009800,camp,1041,1686
18009100,olander,2402,1687
86027400,dans,3171,1688
18036700,stewart,3914,1689
26014000,elbow,4444,1690
16004300,moose,879,1691
11045000,south haynes,3439,1692
56008600,arken,2179,1693
29002200,steel,1528,1694
61018300,pike,1499,1695
69045000,chad,881,1696
1020200,cranberry,5960,1697
46008800,little tuttle,2849,1698
17000300,mountain,4295,1699
19002100,alimagnet,269,1700
11027900,sand,4200,1701
73021500,maria,7757,1701
83004300,st. james,5645,1703
86007000,bertram,7677,1703
29000300,nagel,3842,1705
38058400,pietro,4689,1706
7002400,cottonwood,8202,1707
47006000,sioux,5471,1708
16003300,chester,1157,1709
38079400,jackfish,1405,1710
38066600,slate,1982,1711
56016300,jessie,3900,1712
31049700,fifth chain,3888,1713
21030400,halleque,3336,1714
13006300,chain,5848,1714
69074100,susan,713,1716
38073600,harris,4265,1717
15008400,solberg,1957,1718
69024800,linwood,3892,1719
46009600,clear,7427,1720
70006000,rice,2588,1721
69037400,rush,4543,1722
1011100,washburn,3657,1723
4030900,whitefish,2144,1724
44021500,fish,3403,1724
31007000,o'leary,6507,1724
69000800,king,701,1727
11011000,pistol,1366,1728
47004200,betty,3907,1729
7009700,mills,2741,1730
4016200,fox,2504,1731
82001600,silver,3514,1732
27012300,laura,3435,1733
85000100,u.s. lock & dam #7 pool,505,1734
11009300,wilson,5603,1735
29023900,spearhead,6496,1736
3063800,bijou,2108,1737
31071800,stevens,5336,1737
38019400,jenny,1736,1739
17005600,double,7149,1739
69016300,twin,1669,1741
3033100,fish hook,1857,1742
3003200,hernando desoto,1608,1743
4032200,sylvia,5417,1744
